,District_Name,Soil_color,Nitrogen,Phosphorus,Potassium,pH,Rainfall,Temperature
10683,2,4,40,30,25,6.5,300,30
10684,4,6,35,45,20,6.0,600,25
10685,4,6,30,42,25,6.5,700,30
10686,4,6,35,47,30,7.0,800,35
10687,0,4,33,28,20,6.805727117717324,500,33
10688,4,6,30,49,30,7.0,800,35
10689,3,1,24,40,15,7.0,900,30
10690,2,4,40,20,20,5.5,300,20
10691,2,4,44,20,30,5.5,300,20
10692,2,4,41,26,30,6.151674588061554,300,26
10693,3,1,30,35,15,6.5,800,25
10694,4,6,40,56,20,6.0,600,25
10695,4,6,30,59,30,7.0,800,35
10696,4,6,35,60,25,6.5,700,30
10697,4,6,35,48,20,6.0,600,25
10698,0,4,35,27,25,6.787934664348807,600,32
10699,0,4,36,28,20,6.868222117812361,500,33
10700,0,4,40,25,24,6.467183507384507,600,29
10701,0,4,30,20,25,6.0,600,25
10702,0,4,35,27,25,6.725419685702066,600,32
10703,1,4,58,30,20,6.0,600,25
10704,4,6,39,55,20,6.0,600,25
10705,3,1,29,30,20,6.0,700,20
10706,1,4,59,40,20,6.0,600,35
10707,3,1,25,35,19,6.5,800,25
10708,0,4,35,29,20,6.934948181031064,500,34
10709,4,6,37,45,20,6.0,600,25
10710,2,4,47,27,22,6.204362282127535,400,27
10711,4,6,30,58,25,6.5,700,30
10712,4,6,34,45,20,6.0,600,25
10713,3,1,23,30,20,6.0,700,20
10714,3,1,29,40,15,7.0,900,30
10715,1,4,50,39,25,6.5,700,34
10716,2,4,41,25,21,6.0,400,25
10717,4,6,38,56,20,6.0,600,25
10718,4,6,37,40,20,6.0,600,25
10719,4,6,35,44,20,6.0,600,25
10720,3,1,23,30,20,6.0,700,20
10721,2,4,48,20,25,5.5,400,20
10722,3,1,27,30,20,6.0,700,20
10723,3,1,27,40,20,7.0,900,30
10724,3,1,23,35,18,6.5,800,25
10725,0,4,37,27,20,6.726219758066347,500,32
10726,0,4,48,29,20,6.0704285101899,600,25
10727,2,4,44,20,25,5.588193493253112,400,20
10728,3,1,24,40,17,7.0,900,30
10729,2,4,47,30,27,6.5,300,30
10730,2,4,40,25,25,6.0,400,25
10731,2,4,40,30,26,6.5,300,30
10732,4,6,30,49,25,6.5,700,30
10733,1,4,53,38,25,6.5,700,33
10734,2,4,50,20,20,5.506547228294167,300,20
10735,0,4,36,26,20,6.668231313991645,500,31
10736,2,4,45,20,25,5.5,400,20
10737,4,6,34,45,20,6.0,600,25
10738,2,4,41,20,21,5.5,300,20
10739,1,4,57,32,25,6.5,700,27
10740,0,4,30,20,25,6.0,600,25
10741,0,4,39,30,25,7.0,600,35
10742,1,4,52,35,25,6.5,700,30
10743,0,4,34,30,20,7.0,500,35
10744,0,4,40,29,25,6.966461761305786,600,34
10745,3,1,20,35,16,6.5,800,25
10746,4,6,31,53,30,7.0,800,35
10747,4,6,30,51,30,7.0,800,35
10748,2,4,43,21,25,5.602569820241004,400,21
10749,4,6,30,59,30,7.0,800,35
10750,0,4,30,20,25,6.0,600,25
10751,1,4,60,32,25,6.5,700,27
10752,1,4,57,32,25,6.5,700,27
10753,2,4,49,25,20,6.032854319714176,400,25
10754,2,4,48,30,30,6.5,300,30
10755,4,6,34,60,25,6.5,700,30
10756,4,6,32,40,30,7.0,800,35
10757,1,4,55,37,20,6.0,600,32
10758,2,4,42,27,20,6.299618469562337,400,27
10759,4,6,32,47,20,6.0,600,25
10760,0,4,31,30,25,7.0,600,35
10761,4,6,30,59,30,7.0,800,35
10762,3,1,29,40,20,7.0,900,30
10763,2,4,40,30,30,6.5,300,30
10764,4,6,40,43,20,6.0,600,25
10765,4,6,31,53,20,6.0,600,25
10766,4,6,35,41,30,7.0,800,35
10767,4,6,32,47,30,7.0,800,35
10768,0,4,30,20,20,6.0,500,25
10769,4,6,34,45,20,6.0,600,25
10770,0,4,36,28,25,6.857986114423698,600,33
10771,4,6,40,43,25,6.5,700,30
10772,4,6,30,44,30,7.0,800,35
10773,2,4,45,21,23,5.610986080966475,400,21
10774,4,6,35,41,30,7.0,800,35
10775,2,4,41,30,28,6.5,300,30
10776,3,1,24,35,15,6.5,800,25
10777,2,4,45,24,25,5.947945709007713,400,24
10778,1,4,58,35,20,6.0,600,30
10779,3,1,21,35,15,6.5,800,25
10780,4,6,40,46,20,6.0,600,25
10781,2,4,40,20,27,5.5,300,20
10782,3,1,20,30,19,6.0,700,20
10783,4,6,38,57,20,6.0,600,25
10784,4,6,37,60,25,6.5,700,30
10785,0,4,35,29,25,6.927848234053143,600,34
10786,4,6,30,44,30,7.0,800,35
10787,2,4,46,30,30,6.5,300,30
10788,2,4,46,28,30,6.334042568285323,300,28
10789,2,4,50,26,30,6.102492147707911,300,26
10790,4,6,33,58,25,6.5,700,30
10791,2,4,40,20,28,5.5,300,20
10792,4,6,35,55,30,7.0,800,35
10793,3,1,20,30,15,6.0,700,20
10794,4,6,31,43,30,7.0,800,35
10795,4,6,39,55,20,6.0,600,25
10796,2,4,45,20,25,5.5,400,20
10797,4,6,32,57,30,7.0,800,35
10798,3,3,29,34,22,6.210712275296249,700,24
10799,1,4,58,35,20,6.0,600,30
10800,2,4,41,25,20,6.091278219130779,400,25
10801,4,6,35,48,25,6.5,700,30
10802,4,6,33,45,30,7.0,800,35
10803,2,4,43,21,30,5.689846204083634,300,21
10804,0,4,35,27,20,6.704852528742596,500,32
10805,4,6,31,53,25,6.5,700,30
10806,0,4,35,28,25,6.812074453924567,600,33
10807,2,4,50,20,25,5.5,300,20
10808,2,4,40,22,30,5.77602359042599,300,22
10809,2,4,40,20,24,5.5,300,20
10810,0,4,35,23,25,6.352767120229041,600,28
10811,4,6,40,54,20,6.0,600,25
10812,4,6,33,51,20,6.0,600,25
10813,4,6,35,40,25,6.5,700,30
10814,4,6,40,59,20,6.0,600,25
10815,4,6,30,44,30,7.0,800,35
10816,0,4,30,24,25,6.447276113447046,600,29
10817,3,1,30,40,18,7.0,900,30
10818,4,6,32,40,25,6.5,700,30
10819,3,1,24,35,19,6.5,800,25
10820,4,6,31,50,30,7.0,800,35
10821,4,6,32,50,30,7.0,800,35
10822,4,6,30,43,30,7.0,800,35
10823,2,4,48,28,20,6.371056157283399,400,28
10824,4,6,34,40,25,6.5,700,30
10825,0,4,35,29,25,6.917465118399649,600,34
10826,4,6,35,40,30,7.0,800,35
10827,2,4,45,20,25,5.5,300,20
10828,4,6,30,58,30,7.0,800,35
10829,3,1,26,40,15,7.0,900,30
10830,2,4,49,30,29,6.5,300,30
10831,2,4,45,20,20,5.5,300,20
10832,0,4,39,25,25,6.558875541445071,600,30
10833,3,1,27,35,15,6.5,800,25
10834,4,6,40,53,20,6.0,600,25
10835,4,6,37,42,20,6.0,600,25
10836,2,4,50,28,30,6.325710194175932,300,28
10837,1,4,60,34,20,6.0,600,29
10838,4,6,38,56,30,7.0,800,35
10839,3,1,20,40,15,7.0,900,30
10840,3,1,29,40,15,7.0,900,30
10841,4,6,35,59,30,7.0,800,35
10842,0,4,30,29,25,6.936945038781258,600,34
10843,4,6,32,45,30,7.0,800,35
10844,2,4,50,21,23,5.699741569783173,400,21
10845,4,6,38,40,20,6.0,600,25
10846,3,1,21,35,15,6.5,800,25
10847,3,1,29,30,19,6.0,700,20
10848,2,4,42,30,25,6.5,300,30
10849,1,4,51,35,20,6.0,600,30
10850,4,6,32,47,30,7.0,800,35
10851,4,6,34,50,30,7.0,800,35
10852,2,4,40,30,29,6.5,300,30
10853,0,4,33,28,20,6.8690168082131855,500,33
10854,4,6,40,59,20,6.0,600,25
10855,4,6,35,48,30,7.0,800,35
10856,3,1,27,40,16,7.0,900,30
10857,4,6,38,55,30,7.0,800,35
10858,0,4,30,21,25,6.14434686838535,600,26
10859,4,6,36,56,25,6.5,700,30
10860,4,6,33,60,25,6.5,700,30
10861,0,4,31,28,25,6.851439142188412,600,33
10862,4,6,35,47,25,6.5,700,30
10863,2,4,42,25,22,6.0,400,25
10864,2,4,45,30,28,6.5,300,30
10865,0,4,30,25,25,6.531585130337621,600,30
10866,0,4,32,26,20,6.633713951394875,500,31
10867,1,4,58,32,25,6.5,700,27
10868,4,6,39,50,30,7.0,800,35
10869,4,6,38,45,20,6.0,600,25
10870,2,4,44,30,27,6.5,300,30
10871,2,4,44,30,25,6.5,300,30
10872,2,4,45,40,25,6.5,700,32
10873,4,6,32,42,20,6.0,600,25
10874,2,4,46,30,26,6.5,300,30
10875,3,1,28,40,16,7.0,900,30
10876,3,1,20,35,15,6.5,800,25
10877,1,4,55,30,25,6.5,700,25
10878,4,6,37,56,30,7.0,800,35
10879,4,6,32,40,30,7.0,800,35
10880,2,4,43,28,20,6.344201198213868,400,28
10881,1,4,55,35,20,6.0,600,30
10882,2,4,40,23,30,5.876798983380446,300,23
10883,3,1,20,35,19,6.5,800,25
10884,4,6,32,60,25,6.5,700,30
10885,4,6,30,56,30,7.0,800,35
10886,4,6,31,57,25,6.5,700,30
10887,3,1,22,35,15,6.5,800,25
10888,3,1,20,40,16,7.0,900,30
10889,3,1,20,30,15,6.0,700,20
10890,4,6,30,60,25,6.5,700,30
10891,0,4,30,20,25,6.068409315459481,600,25
10892,0,4,35,25,25,6.5,600,30
10893,3,1,25,35,17,6.5,800,25
10894,2,4,50,25,20,6.09256646441931,400,25
10895,3,1,30,40,17,7.0,900,30
10896,0,4,30,20,20,6.0,500,25
10897,0,4,32,30,25,7.0,600,35
10898,0,4,30,30,20,7.0,500,35
10899,2,4,40,30,28,6.5,300,30
10900,0,4,31,25,20,6.5,500,30
10901,4,6,35,48,30,7.0,800,35
10902,4,6,30,47,25,6.5,700,30
10903,2,4,42,20,20,5.5,300,20
10904,0,4,33,26,25,6.610604720909802,600,31
10905,3,1,20,35,15,6.5,800,25
10906,1,4,50,35,20,6.0,600,30
10907,4,6,30,40,30,7.0,800,35
10908,4,6,38,48,25,6.5,700,30
10909,4,6,34,50,20,6.0,600,25
10910,1,4,50,34,25,6.5,700,29
10911,3,1,27,35,20,6.5,800,25
10912,4,6,34,50,25,6.5,700,30
10913,4,6,30,45,25,6.5,700,30
10914,4,6,40,48,20,6.0,600,25
10915,0,4,31,23,25,6.3513254963137245,600,28
10916,4,6,40,49,20,6.0,600,25
10917,4,6,30,50,20,6.0,600,25
10918,4,6,30,45,25,6.5,700,30
10919,0,4,30,22,20,6.262892891671268,500,27
10920,0,4,35,20,25,6.068978674505344,600,25
10921,1,4,58,35,20,6.0,600,30
10922,0,4,40,26,20,6.6595502366216275,500,31
10923,1,4,50,35,25,6.5,700,30
10924,4,6,39,55,30,7.0,800,35
10925,4,6,37,40,25,6.5,700,30
10926,3,1,28,40,15,7.0,900,30
10927,2,4,45,30,29,6.5,300,30
10928,1,4,59,30,20,6.0,600,25
10929,3,1,28,40,15,7.0,900,30
10930,4,6,31,48,30,7.0,800,35
10931,4,6,37,52,25,6.5,700,30
10932,0,4,35,20,25,6.032678170399471,600,25
10933,1,4,60,33,25,6.5,700,28
10934,2,4,42,25,22,6.0,400,25
10935,2,4,45,25,21,6.0,400,25
10936,4,6,36,50,20,6.0,600,25
10937,4,6,40,46,25,6.5,700,30
10938,0,4,30,29,25,6.942988874118093,600,34
10939,4,6,38,60,25,6.5,700,30
10940,3,1,27,30,20,6.0,700,20
10941,2,4,49,30,29,6.5,300,30
10942,4,6,35,44,20,6.0,600,25
10943,3,1,25,40,15,7.0,900,30
10944,4,6,35,51,30,7.0,800,35
10945,2,4,42,22,25,5.764468567013606,300,22
10946,2,4,49,25,20,6.0,400,25
10947,3,4,27,41,23,6.399391617886833,700,27
10948,1,4,59,30,25,6.5,700,25
10949,4,6,33,55,30,7.0,800,35
10950,1,4,55,38,25,6.5,700,33
10951,0,4,32,27,25,6.799034543195379,600,32
10952,1,4,57,37,20,6.0,600,32
10953,0,4,38,20,25,6.0,600,25
10954,2,4,45,20,25,5.56316144290683,400,20
10955,2,4,40,20,29,5.5,300,20
10956,3,4,27,37,22,6.384136706932259,700,27
10957,3,1,22,30,20,6.0,700,20
10958,4,6,40,57,20,6.0,600,25
10959,0,4,36,28,25,6.868791150794446,600,33
10960,0,4,38,25,25,6.5,600,30
10961,0,4,38,29,25,6.944762943434303,600,34
10962,4,6,35,43,30,7.0,800,35
10963,1,4,58,36,20,6.0,600,31
10964,0,4,31,26,20,6.648154060227995,500,31
10965,2,4,40,21,22,5.616803875524955,300,21
10966,3,1,25,35,19,6.5,800,25
10967,0,4,35,20,20,6.008936967366707,500,25
10968,0,4,40,24,20,6.493861194868016,500,29
10969,4,6,37,45,20,6.0,600,25
10970,4,6,36,60,25,6.5,700,30
10971,3,1,23,40,15,7.0,900,30
10972,1,4,50,36,20,6.0,600,31
10973,4,6,30,60,25,6.5,700,30
10974,1,4,57,36,25,6.5,700,31
10975,4,6,34,45,20,6.0,600,25
10976,0,4,32,25,20,6.5,500,30
10977,4,6,38,45,20,6.0,600,25
10978,4,6,39,55,20,6.0,600,25
10979,1,4,54,32,20,6.0,600,27
10980,4,6,40,56,20,6.0,600,25
10981,1,4,60,34,20,6.0,600,29
10982,0,4,39,30,25,7.0,600,35
10983,1,4,53,38,20,6.0,600,33
10984,0,4,35,29,25,6.971365887067563,600,34
10985,4,6,31,60,25,6.5,700,30
10986,4,6,35,56,25,6.5,700,30
10987,1,4,55,40,20,6.0,600,35
10988,4,6,38,48,20,6.0,600,25
10989,4,6,34,40,30,7.0,800,35
10990,0,4,32,30,25,7.0,600,35
10991,4,6,34,45,30,7.0,800,35
10992,2,4,43,28,30,6.389792236783377,300,28
10993,4,6,38,41,25,6.5,700,30
10994,0,4,39,30,25,7.0,600,35
10995,4,6,30,55,25,6.5,700,30
10996,0,4,40,29,20,6.941892942481713,500,34
10997,4,6,30,49,30,7.0,800,35
10998,2,4,45,29,30,6.497453911323218,300,29
10999,2,4,40,25,24,6.086947624609744,400,25
11000,4,6,33,46,20,6.0,600,25
11001,0,4,37,20,20,6.0,500,25
11002,0,4,38,26,25,6.651989690973104,600,31
11003,1,4,54,35,25,6.5,700,30
11004,4,6,35,44,20,6.0,600,25
11005,2,4,42,21,30,5.6122202859183306,300,21
11006,4,6,33,41,25,6.5,700,30
11007,4,6,35,40,25,6.5,700,30
11008,4,6,37,50,20,6.0,600,25
11009,4,6,37,47,20,6.0,600,25
11010,3,1,20,30,15,6.0,700,20
11011,4,6,40,46,20,6.0,600,25
11012,4,6,35,41,25,6.5,700,30
11013,2,4,49,20,28,5.5,300,20
11014,2,4,45,29,25,6.444374039934488,300,29
11015,1,4,59,35,20,6.0,600,30
11016,2,4,40,30,25,6.5,300,30
11017,3,1,25,40,19,7.0,900,30
11018,0,4,36,26,20,6.672379009680489,500,31
11019,4,6,37,45,20,6.0,600,25
11020,3,1,24,40,15,7.0,900,30
11021,0,4,32,20,25,6.0,600,25
11022,3,1,21,35,20,6.5,800,25
11023,3,1,25,35,18,6.5,800,25
11024,2,4,46,30,30,6.5,300,30
11025,4,6,32,45,30,7.0,800,35
11026,1,4,55,39,20,6.0,600,34
11027,4,6,38,40,20,6.0,600,25
11028,1,4,53,36,20,6.0,600,31
11029,1,4,50,39,25,6.5,700,34
11030,2,4,50,20,28,5.5,300,20
11031,4,6,35,47,20,6.0,600,25
11032,4,6,35,42,25,6.5,700,30
11033,4,6,32,47,30,7.0,800,35
11034,3,1,24,40,15,7.0,900,30
11035,4,6,30,53,20,6.0,600,25
11036,4,6,33,43,25,6.5,700,30
11037,3,1,22,35,17,6.5,800,25
11038,4,6,37,60,25,6.5,700,30
11039,4,6,39,50,30,7.0,800,35
11040,3,1,28,30,20,6.0,700,20
11041,0,4,33,30,20,7.0,500,35
11042,3,1,20,40,20,7.0,900,30
11043,4,6,35,44,20,6.0,600,25
11044,4,6,33,56,30,7.0,800,35
11045,0,4,31,25,25,6.581493335818164,600,30
11046,4,6,31,58,30,7.0,800,35
11047,4,6,40,51,20,6.0,600,25
11048,4,6,40,53,20,6.0,600,25
11049,1,4,56,38,20,6.0,600,33
11050,2,4,40,29,30,6.420697447353463,300,29
11051,3,1,20,35,15,6.5,800,25
11052,4,6,34,49,30,7.0,800,35
11053,4,6,39,60,25,6.5,700,30
11054,4,6,34,44,25,6.5,700,30
11055,1,4,58,30,25,6.5,700,25
11056,0,4,36,23,20,6.332440572870429,500,28
11057,2,4,43,25,21,6.0,400,25
11058,1,4,50,35,25,6.5,700,30
11059,2,4,44,20,21,5.5,300,20
11060,2,4,40,20,21,5.5,300,20
11061,1,4,52,40,25,6.5,700,35
11062,2,4,45,20,25,5.503192935858417,400,20
11063,4,6,31,40,30,7.0,800,35
11064,4,6,31,45,20,6.0,600,25
11065,2,4,40,30,25,6.5,300,30
11066,0,4,33,26,25,6.684093236491666,600,31
11067,1,4,57,38,20,6.0,600,33
11068,0,4,33,23,25,6.317002851549805,600,28
11069,2,4,47,27,20,6.2300073101420725,400,27
11070,1,4,52,33,20,6.0,600,28
11071,4,6,30,60,25,6.5,700,30
11072,3,1,22,30,20,6.0,700,20
11073,3,1,25,35,17,6.5,800,25
11074,4,6,39,60,20,6.0,600,25
11075,2,4,41,30,28,6.5,300,30
11076,2,4,46,26,20,6.183689053433026,400,26
11077,0,4,34,24,20,6.466014052755009,500,29
11078,0,4,40,29,20,6.948745136004661,500,34
11079,4,6,34,55,30,7.0,800,35
11080,2,4,41,23,26,5.843942861150406,300,23
11081,3,1,30,35,15,6.5,800,25
11082,1,4,50,33,20,6.0,600,28
11083,4,6,36,40,25,6.5,700,30
11084,4,6,35,54,30,7.0,800,35
11085,0,4,35,27,25,6.708914769911863,600,32
11086,1,4,51,35,25,6.5,700,30
11087,4,6,30,51,30,7.0,800,35
11088,4,6,39,40,20,6.0,600,25
11089,4,6,35,48,20,6.0,600,25
11090,1,4,60,34,20,6.0,600,29
11091,0,4,39,25,20,6.515561072357154,500,30
11092,0,4,37,23,20,6.374825915871463,500,28
11093,3,1,20,40,20,7.0,900,30
11094,4,6,40,43,20,6.0,600,25
11095,3,1,25,40,19,7.0,900,30
11096,3,1,25,35,15,6.5,800,25
11097,2,4,48,28,21,6.338194890425229,400,28
11098,0,4,35,22,20,6.244321595202333,500,27
11099,1,4,56,30,25,6.5,700,25
11100,0,4,36,21,20,6.158352311696747,500,26
11101,3,1,25,40,20,7.0,900,30
11102,1,4,50,36,20,6.0,600,31
11103,0,4,39,25,25,6.5,600,30
11104,0,4,37,22,20,6.213090651117986,500,27
11105,3,1,25,35,17,6.5,800,25
11106,4,6,30,54,30,7.0,800,35
11107,3,1,27,35,18,6.5,800,25
11108,0,4,36,28,25,6.846841112890744,600,33
11109,0,4,31,20,25,6.0,600,25
11110,0,4,49,29,20,6.041190522807922,600,25
11111,2,4,48,23,21,5.8402496510373565,400,23
11112,4,6,31,40,25,6.5,700,30
11113,4,6,36,50,30,7.0,800,35
11114,4,6,34,59,25,6.5,700,30
11115,4,6,34,49,25,6.5,700,30
11116,3,1,22,30,17,6.0,700,20
11117,2,4,50,24,20,5.971807960083799,400,24
11118,0,4,34,27,25,6.790136341536939,600,32
11119,2,4,43,23,25,5.819262973832043,400,23
11120,0,4,35,26,20,6.6987971989813975,500,31
11121,3,1,23,30,20,6.0,700,20
11122,3,1,20,40,20,7.0,900,30
11123,2,4,45,30,27,6.5,300,30
11124,0,4,39,30,20,7.0,500,35
11125,0,4,33,28,20,6.885022697054457,500,33
11126,2,4,50,26,20,6.1065523520125415,400,26
11127,4,6,35,59,30,7.0,800,35
11128,4,6,33,56,30,7.0,800,35
11129,4,6,36,43,25,6.5,700,30
11130,0,4,39,30,25,7.0,600,35
11131,4,6,35,44,30,7.0,800,35
11132,2,4,49,30,29,6.5,300,30
11133,4,6,30,54,25,6.5,700,30
11134,3,1,25,35,19,6.5,800,25
11135,0,4,36,20,25,6.0,600,25
11136,2,4,43,25,23,6.0,400,25
11137,2,4,40,30,29,6.5,300,30
11138,3,1,26,40,20,7.0,900,30
11139,4,6,31,43,20,6.0,600,25
11140,2,4,45,20,25,5.5,400,20
11141,2,4,50,29,30,6.483736910254374,300,29
11142,4,6,35,45,25,6.5,700,30
11143,2,4,43,20,23,5.5,300,20
11144,0,4,31,26,25,6.601731354511912,600,31
11145,4,6,30,49,25,6.5,700,30
11146,3,1,20,35,15,6.5,800,25
11147,1,4,55,35,20,6.0,600,30
11148,0,4,36,20,25,6.0,600,25
11149,0,4,40,22,25,6.284847052550269,600,27
11150,3,1,27,35,18,6.5,800,25
11151,4,6,30,49,25,6.5,700,30
11152,0,4,34,30,20,7.0,500,35
11153,0,4,37,22,25,6.290985700957199,600,27
11154,2,4,40,28,26,6.3655032977824515,300,28
11155,4,6,31,50,20,6.0,600,25
11156,4,6,40,51,20,6.0,600,25
11157,3,1,25,35,17,6.5,800,25
11158,2,4,40,24,30,5.9941897300459495,300,24
11159,2,4,49,20,25,5.5,400,20
11160,4,6,30,46,30,7.0,800,35
11161,1,4,57,37,25,6.5,700,32
11162,2,4,50,23,26,5.800010274059652,300,23
11163,2,4,46,20,25,5.5,400,20
11164,3,1,26,35,16,6.5,800,25
11165,4,6,40,51,20,6.0,600,25
11166,1,4,51,36,20,6.0,600,31
11167,2,4,45,30,25,6.5,300,30
11168,0,4,37,27,20,6.759746526371085,500,32
11169,1,4,51,35,25,6.5,700,30
11170,3,1,21,40,15,7.0,900,30
11171,4,6,40,49,25,6.5,700,30
11172,3,1,20,30,20,6.0,700,20
11173,2,4,45,20,20,5.5,300,20
11174,4,6,38,41,25,6.5,700,30
11175,2,4,46,26,23,6.148767514727948,400,26
11176,4,6,35,45,25,6.5,700,30
11177,4,6,30,59,20,6.0,600,25
11178,0,4,33,25,25,6.5,600,30
11179,4,6,34,55,20,6.0,600,25
11180,4,6,39,55,20,6.0,600,25
11181,4,6,33,45,25,6.5,700,30
11182,0,4,39,20,20,6.0,500,25
11183,2,4,45,30,25,6.5,300,30
11184,2,4,43,21,25,5.698461638100798,400,21
11185,3,1,25,40,19,7.0,900,30
11186,1,4,52,40,20,6.0,600,35
11187,2,4,48,23,21,5.844732484568633,400,23
11188,0,4,34,24,25,6.400293349554541,600,29
11189,4,6,33,45,20,6.0,600,25
11190,0,4,30,24,20,6.4162587088704655,500,29
11191,4,6,30,59,30,7.0,800,35
11192,4,6,30,43,30,7.0,800,35
11193,0,4,35,28,20,6.853237863243451,500,33
11194,0,4,35,29,25,6.984206927587179,600,34
11195,2,4,40,25,29,6.031893876878155,300,25
11196,4,6,30,40,30,7.0,800,35
11197,0,4,37,30,20,7.0,500,35
11198,2,4,43,21,25,5.6454697402745415,400,21
11199,3,1,21,40,20,7.0,900,30
11200,4,6,36,60,25,6.5,700,30
11201,4,6,38,55,30,7.0,800,35
11202,2,4,40,26,30,6.169725096271403,300,26
11203,4,6,34,44,30,7.0,800,35
11204,2,4,44,30,30,6.5,300,30
11205,2,4,50,24,30,5.947408328030264,300,24
11206,1,4,57,32,20,6.0,600,27
11207,0,4,34,24,20,6.408648884981247,500,29
11208,4,6,37,42,20,6.0,600,25
11209,2,4,50,26,30,6.178211152401738,300,26
11210,4,6,37,60,25,6.5,700,30
11211,4,6,33,52,25,6.5,700,30
11212,2,4,49,20,30,5.5,300,20
11213,0,4,35,25,20,6.530176041995282,500,30
11214,3,1,23,35,20,6.5,800,25
11215,4,6,35,40,20,6.0,600,25
11216,0,4,38,25,20,6.564108216703899,500,30
11217,4,6,40,51,30,7.0,800,35
11218,0,4,30,24,20,6.487932627909566,500,29
11219,3,1,25,40,18,7.0,900,30
11220,0,4,30,29,20,6.90894104215565,500,34
11221,4,6,40,52,20,6.0,600,25
11222,0,4,31,23,20,6.329353887750438,500,28
11223,4,6,40,57,20,6.0,600,25
11224,3,3,32,35,22,6.277681775468816,700,25
11225,4,6,40,58,20,6.0,600,25
11226,4,6,37,50,20,6.0,600,25
11227,2,4,40,20,30,5.5,300,20
11228,4,6,30,49,30,7.0,800,35
11229,0,4,35,23,20,6.3251628431734686,500,28
11230,4,6,35,45,20,6.0,600,25
11231,2,4,41,20,20,5.5,300,20
11232,4,6,30,59,25,6.5,700,30
11233,3,1,20,40,15,7.0,900,30
11234,0,4,32,28,25,6.871158555744393,600,33
11235,0,4,32,27,20,6.731311478369658,500,32
11236,2,4,44,25,25,6.0,400,25
11237,4,6,35,57,25,6.5,700,30
11238,3,4,27,37,22,6.3713532605999905,700,27
11239,1,4,52,40,20,6.0,600,35
11240,4,6,33,45,20,6.0,600,25
11241,2,4,41,26,30,6.185519381492301,300,26
11242,1,4,55,30,25,6.5,700,25
11243,3,1,20,30,20,6.0,700,20
11244,2,4,48,20,30,5.5,300,20
11245,3,1,22,30,20,6.0,700,20
11246,1,4,54,37,20,6.0,600,32
11247,4,6,38,56,30,7.0,800,35
11248,1,4,57,37,20,6.0,600,32
11249,1,4,59,30,20,6.0,600,25
11250,4,6,30,40,25,6.5,700,30
11251,0,4,37,25,25,6.5,600,30
11252,3,1,27,35,16,6.5,800,25
11253,1,4,52,37,25,6.5,700,32
11254,4,6,30,50,30,7.0,800,35
11255,0,4,33,20,25,6.0,600,25
11256,0,4,33,21,25,6.188516708218259,600,26
11257,4,6,33,58,25,6.5,700,30
11258,2,4,40,20,27,5.5,300,20
11259,4,6,35,55,30,7.0,800,35
11260,4,6,38,40,25,6.5,700,30
11261,4,6,39,55,30,7.0,800,35
11262,0,4,35,30,20,7.0,500,35
11263,4,6,32,58,30,7.0,800,35
11264,1,4,55,35,25,6.5,700,30
11265,3,1,20,40,19,7.0,900,30
11266,4,6,30,40,30,7.0,800,35
11267,2,4,42,20,25,5.5,300,20
11268,0,4,40,26,20,6.623615537201588,500,31
11269,0,4,34,20,20,6.0,500,25
11270,4,6,40,52,30,7.0,800,35
11271,1,4,52,37,20,6.0,600,32
11272,1,4,55,50,49,5.981611269720306,900,20
11273,1,4,59,60,49,6.5060772373449085,900,30
11274,1,4,60,54,40,6.515060586646181,1000,24
11275,4,0,24,20,44,5.5,1500,20
11276,4,0,24,30,50,6.5,1700,30
11277,4,0,20,25,42,6.0,1600,25
11278,1,4,59,54,45,6.0070352038807,1000,24
11279,1,4,60,59,40,5.573796564735399,1000,29
11280,1,4,55,50,45,5.776927142200661,900,20
11281,4,0,25,20,45,5.5,1500,20
11282,1,4,57,50,50,6.0,900,20
11283,1,4,56,50,43,5.685300680932369,900,20
11284,4,0,26,25,41,6.0,1600,25
11285,1,4,60,57,47,7.272729467616113,900,27
11286,1,4,58,55,43,6.186220959957968,1000,25
11287,4,0,27,20,45,5.5,1500,20
11288,1,4,55,50,45,6.901158010490989,1000,20
11289,1,4,54,50,40,5.522723190170729,900,20
11290,4,0,21,25,40,6.0,1600,25
11291,1,4,54,50,50,6.0,900,20
11292,4,0,21,30,45,6.5,1700,30
11293,4,0,25,25,40,6.0,1600,25
11294,4,0,21,25,46,6.0,1600,25
11295,1,4,56,55,41,6.361309408509434,1000,25
11296,1,4,60,50,41,5.594060579861881,900,20
11297,4,0,22,30,42,6.5,1700,30
11298,1,4,50,51,43,6.206704456052106,900,21
11299,4,0,25,25,42,6.0,1600,25
11300,1,4,55,50,44,6.961132681517507,1000,20
11301,1,4,60,55,40,6.474394807666166,1000,25
11302,4,0,30,20,45,5.5,1500,20
11303,1,4,56,58,50,6.801838285980255,900,28
11304,1,4,50,57,50,7.03609636634412,900,27
11305,1,4,60,58,41,5.654763808143164,1000,28
11306,1,4,55,50,44,6.906897509853474,1000,20
11307,1,4,53,58,50,6.815268827446121,900,28
11308,1,4,51,60,50,6.5,900,30
11309,4,0,29,20,44,5.5,1500,20
11310,1,4,55,54,40,6.588731378538416,1000,24
11311,4,0,25,20,40,5.5,1500,20
11312,4,0,21,20,41,5.5,1500,20
11313,1,4,58,53,41,6.693292402032105,1000,23
11314,1,4,57,52,42,6.790878481854691,1000,22
